Activity_type,Material_type,completion_node,Student id,local_date,Lesson title,Attempt,Score,Lesson_category,Lesson_type,Lesson_type_name,Total time (sec),Grade Gap,ADT Score,Proficiency Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,21/10/2025,Divide Multi-Digit Whole Numbers - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,154,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330726,21/10/2025,Divide Multi-Digit Whole Numbers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,309,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392261,21/10/2025,Divide Multi-Digit Whole Numbers - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,105,-3,432,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392075,21/10/2025,Find the Whole - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,125,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392303,23/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,27,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,23/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,101,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3402255,23/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,900,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,23/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3330726,26/10/2025,Divide Multi-Digit Whole Numbers - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,900,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392453,28/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,35,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,28/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,28/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,48,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,28/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392303,29/10/2025,Divide Fractions by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,37,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402351,29/10/2025,Divide Fractions by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,55,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,29/10/2025,Divide Fractions by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,74,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,29/10/2025,Divide Fractions by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,189,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,29/10/2025,Divide Fractions by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,93,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,29/10/2025,Divide Fractions by Fractions - Explore and Learn,1,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,208,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330726,29/10/2025,Divide Fractions by Fractions - Explore and Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,31/10/2025,Compute with Multi-Digit Decimals - Explore and Learn,2,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,117,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,04/11/2025,Divide with Whole and Mixed Numbers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,80,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,07/11/2025,Divide with Whole and Mixed Numbers - Explore and Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,10/02/2026,Evaluating Expressions - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,170,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392375,10/02/2026,Evaluating Expressions - Explore,1,25,INSTRUCTIONAL_LESSON,ET,Exit Ticket,282,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,10/02/2026,Factors and Multiples - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,65,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,16/02/2026,Equivalent Algebraic Expressions - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,35,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,16/02/2026,Equivalent Algebraic Expressions - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,136,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392075,16/02/2026,The Distributive Property - Explore,1,58,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,17/02/2026,Solving One-Step Equations - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,38,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,17/02/2026,One-Step Addition Equations - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,31,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,17/02/2026,One-Step Addition Equations - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,199,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,17/02/2026,One-Step Addition Equations - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,81,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,17/02/2026,Equivalent Algebraic Expressions - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,397,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,17/02/2026,One-Step Subtraction Equations - Learn,1,63,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,251,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,17/02/2026,Equivalent Algebraic Expressions - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,67,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,17/02/2026,Equivalent Algebraic Expressions - Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,544,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,17/02/2026,Equivalent Algebraic Expressions - Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,347,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392075,17/02/2026,One-Step Subtraction Equations - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,93,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,18/02/2026,One-Step Addition Equations - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,93,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,18/02/2026,One-Step Multiplication Equations - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,4,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392033,18/02/2026,One-Step Multiplication Equations - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,77,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,19/02/2026,Solving One-Step Equations - Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,900,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,19/02/2026,One-Step Division Equations - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,24,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,19/02/2026,One-Step Division Equations - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,19,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402255,19/02/2026,Inequalities - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,7,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3330666,19/02/2026,Inequalities - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,71,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402351,19/02/2026,One-Step Division Equations - Learn,1,50,INSTRUCTIONAL_LESSON,SA,Assessment,900,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330792,20/02/2026,Writing Algebraic Expressions - Learn,1,0,INSTRUCTIONAL_LESSON,SA,Assessment,10,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,21/02/2026,Inequalities - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,15,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402351,24/02/2026,One-Step Multiplication Equations - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,10,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,25/02/2026,Factors and Multiples - Learn,1,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,63,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,25/02/2026,One-Step Multiplication Equations - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,3,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3401127,05/03/2026,Inequalities - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,91,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3402351,05/03/2026,Equivalent Algebraic Expressions - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,136,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,06/03/2026,Writing Algebraic Expressions - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,900,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,06/03/2026,Factors and Multiples - Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,7,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,24/03/2026,Relationships Between Two Variables,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,104,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402201,25/03/2026,Relationships Between Two Variables,1,80,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,253,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,26/03/2026,One-Step Equations,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,39,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3398871,27/03/2026,Two-Step Equations,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,266,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392453,30/03/2026,Graph a Relationship from an Equation,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,32,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392231,30/03/2026,Graph a Relationship from an Equation,1,67,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,217,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392453,31/03/2026,Write an Equation from a Graph,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,43,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3402147,31/03/2026,One-Step Equations,1,67,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3330864,31/03/2026,Write Equations to Represent Relationships Represented in Tables - Exit Ticket,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,311,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,02/04/2026,Write an Equation from a Graph,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,126,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,29/08/2025,Understanding Ratios-Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,77,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392303,29/08/2025,Understanding Ratios-Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,172,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392075,30/08/2025,Understanding Ratios -Explore,1,50,INSTRUCTIONAL_LESSON,ET,Exit Ticket,334,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,30/08/2025,Understanding Ratios-Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,80,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,30/08/2025,Understanding Ratios-Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,693,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,31/08/2025,Understanding Ratios-Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,116,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,01/09/2025,Understanding Ratios-Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,278,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402147,02/09/2025,Understanding Tables of Equivalent Ratios-Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,55,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,02/09/2025,Understanding Tables of Equivalent Ratios-Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,92,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,02/09/2025,Understanding Tables of Equivalent Ratios-Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,61,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,03/09/2025,Understanding Tables of Equivalent Ratios-Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,270,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,04/09/2025,Graphs of Equivalent Ratios - Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,148,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,04/09/2025,Graphs of Equivalent Ratios - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,50,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402351,06/09/2025,Graphs of Equivalent Ratios - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,109,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,07/09/2025,Graphs of Equivalent Ratios - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,178,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,07/09/2025,Understanding Ratios-Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,900,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,07/09/2025,Understanding Ratios -Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,900,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,09/09/2025,Understanding Tables of Equivalent Ratios-Learn,1,,INSTRUCTIONAL_LESSON,Unlock,Unlock,900,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402147,09/09/2025,Understanding Ratios -Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,900,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402255,09/09/2025,Graphs of Equivalent Ratios - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,77,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402405,09/09/2025,Compare Ratio Relationships - Explore,1,25,INSTRUCTIONAL_LESSON,ET,Exit Ticket,857,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,09/09/2025,Compare Ratio Relationships - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,3,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392453,09/09/2025,Compare Ratio Relationships - Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,7,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3330666,09/09/2025,Understanding Tables of Equivalent Ratios-Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,157,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392147,09/09/2025,Compare Ratio Relationships - Explore,1,38,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,1,642,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,11/09/2025,Solve Ratio Problems - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,118,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3425793,11/09/2025,Solve Ratio Problems - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,411,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392261,11/09/2025,Solve Ratio Problems - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,285,-3,432,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392303,11/09/2025,Solve Ratio Problems - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,241,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392261,11/09/2025,Solve Ratio Problems - Learn,1,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,231,-3,432,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3425793,11/09/2025,Solve Ratio Problems - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,338,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,11/09/2025,Compare Ratio Relationships - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,8,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,13/09/2025,Solve Ratio Problems - Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,371,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,16/09/2025,Convert Customary Measurement Units - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,11,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,16/09/2025,Convert Customary Measurement Units - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,36,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,16/09/2025,Convert Customary Measurement Units - Learn,1,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,188,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,16/09/2025,Understanding Ratios-Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,17/09/2025,Graphs of Equivalent Ratios - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,900,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,17/09/2025,Solve Ratio Problems - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,27,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3402147,17/09/2025,Understanding Tables of Equivalent Ratios-Explore,1,25,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,17/09/2025,Convert Customary Measurement Units - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,900,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402255,18/09/2025,Understanding Rates and Unit Rates-Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,10,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,18/09/2025,Convert Customary Measurement Units - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,44,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402219,18/09/2025,Understanding Rates and Unit Rates-Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,153,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392453,18/09/2025,Understanding Rates and Unit Rates-Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,62,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392453,18/09/2025,Understanding Rates and Unit Rates-Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,278,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,18/09/2025,Understanding Rates and Unit Rates-Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,8,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402255,18/09/2025,Convert Customary Measurement Units - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,900,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402219,21/09/2025,Convert Customary Measurement Units - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,900,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3330726,23/09/2025,Solve Rate Problems - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,10,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,23/09/2025,Solve Rate Problems - Learn,1,25,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,151,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392303,24/09/2025,Understand Percents - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,19,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402219,24/09/2025,Understand Percents - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,104,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,24/09/2025,Understanding Rates and Unit Rates-Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,68,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392261,24/09/2025,Understand Percents - Learn,2,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,129,-3,432,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3330864,24/09/2025,Understand Percents - Learn,1,83,INSTRUCTIONAL_LESSON,SA,Assessment,55,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330726,24/09/2025,Understand Percents - Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,900,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,25/09/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,32,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,25/09/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,39,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,25/09/2025,Understanding Ratios-Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,77,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392135,25/09/2025,Percents Greater Than 100% and Less Than 1% - Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,756,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392075,29/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,50,INSTRUCTIONAL_LESSON,SA,Assessment,900,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,29/10/2025,"Relate Fractions, Decimals, and Percents - Learn",2,38,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,30/10/2025,Divide Multi-Digit Whole Numbers - Explore and Learn,3,63,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,254,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,02/11/2025,Divide Fractions by Fractions - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330594,04/11/2025,Divide with Whole and Mixed Numbers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,48,3,733,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,04/11/2025,Divide with Whole and Mixed Numbers - Explore and Learn,1,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,831,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3330666,06/11/2025,Divide with Whole and Mixed Numbers - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,44,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3398871,11/11/2025,Compare Ratio Relationships - Learn,1,63,INSTRUCTIONAL_LESSON,SA,Assessment,900,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,10/02/2026,Evaluating Expressions - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,116,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392135,10/02/2026,Evaluating Expressions - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,91,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,10/02/2026,Evaluating Expressions - Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,7,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,10/02/2026,Factors and Multiples - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,18,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392135,10/02/2026,Factors and Multiples - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,31,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,10/02/2026,Factors and Multiples - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,64,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392075,10/02/2026,Factors and Multiples - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,256,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,10/02/2026,Evaluating Expressions - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,30,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402147,11/02/2026,Compare and Order Integers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,47,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402219,16/02/2026,The Distributive Property - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,33,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,16/02/2026,The Distributive Property - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,100,-2,477,Approaching
